42069
42048
61523
55990
67707
39782
42149
62984
26159
47585
129902
41641
41638
882
41461
41566
52188
41482
5305
42223
19018
472766
28362
4501
42157
148030
121578
27726
43009
47219
40522
43111
324492
123070
42983
41964
41970
41979
41763
50873
47144
43694
118552
19893
46001
6930
65982
3751
74113
209233
60551
43582
42888
44705
906
74832
522193
39449
42429
20526
42408
81925
43794
41886
6921
73222
43042
41663
4956
41860
43459
1204
4328
42122
41812
41521
42973
43128
891696
39677
40085
855297
41943
43236
46970
42357
46095
46179
44026
43997
46146
42391
41644
42051
42652
